iter	Passed	Remaining
3271	7479	15378
3272	7482	15379
3273	7496	15400
3274	7501	15403
3275	7504	15403
3276	7508	15404
3277	7513	15407
3278	7517	15408
3279	7520	15407
3280	7524	15409
3281	7528	15409
3282	7545	15438
3283	7548	15437
3284	7553	15440
3285	7557	15440
3286	7561	15443
3287	7565	15443
3288	7568	15443
3289	7571	15442
3290	7580	15453
3291	7592	15470
3292	7594	15467
3293	7596	15464
3294	7598	15461
3295	7604	15467
3296	7605	15463
3297	7607	15459
3298	7628	15495
3299	7632	15495
3300	7636	15497
3301	7642	15502
3302	7646	15504
3303	7650	15504
3304	7661	15520
3305	7666	15522
3306	7670	15524
3307	7675	15527
3308	7678	15526
3309	7680	15523
3310	7682	15519
3311	7683	15515
3312	7685	15512
3313	7687	15508
3314	7688	15505
3315	7691	15502
3316	7692	15499
3317	7694	15495
3318	7695	15491
3319	7698	15489
3320	7699	15485
3321	7701	15481
3322	7703	15478
3323	7705	15475
3324	7706	15471
3325	7708	15468
3326	7710	15464
3327	7711	15460
3328	7715	15460
3329	7717	15457
3330	7718	15453
3331	7720	15450
3332	7722	15448
3333	7724	15444
3334	7727	15442
3335	7728	15439
3336	7730	15435
3337	7732	15431
3338	7734	15428
3339	7736	15427
3340	7739	15425
3341	7741	15422
3342	7744	15422
3343	7746	15419
3344	7748	15415
3345	7750	15412
3346	7752	15410
3347	7754	15406
3348	7756	15403
3349	7757	15399
3350	7759	15395
3351	7760	15392
3352	7764	15391
3353	7766	15388
3354	7767	15384
3355	7769	15380
3356	7771	15377
3357	7772	15373
3358	7774	15369
3359	7777	15369
3360	7779	15366
3361	7780	15362
3362	7782	15359
3363	7784	15355
3364	7785	15351
3365	7787	15348
3366	7790	15347
3367	7792	15343
3368	7793	15340
3369	7795	15336
3370	7796	15332
3371	7798	15328
3372	7800	15325
3373	7802	15322
3374	7803	15318
3375	7805	15314
3376	7807	15313
3377	7809	15310
3378	7811	15306
3379	7814	15305
3380	7816	15302
3381	7818	15299
3382	7820	15295
3383	7821	15292
3384	7823	15288
3385	7826	15287
3386	7828	15284
3387	7829	15280
3388	7831	15277
3389	7833	15273
3390	7834	15269
3391	7836	15265
3392	7839	15265
3393	7841	15262
3394	7843	15258
3395	7844	15255
3396	7846	15251
3397	7848	15247
3398	7850	15246
3399	7852	15243
3400	7854	15239
3401	7855	15236
3402	7857	15232
3403	7859	15228
3404	7860	15224
3405	7863	15224
3406	7865	15220
3407	7867	15217
3408	7868	15213
3409	7870	15209
3410	7871	15205
3411	7874	15203
3412	7876	15200
3413	7877	15197
3414	7879	15193
3415	7881	15190
3416	7883	15187
3417	7884	15183
3418	7887	15182
3419	7889	15178
3420	7890	15175
3421	7892	15171
3422	7894	15168
3423	7895	15164
3424	7897	15160
3425	7900	15160
3426	7902	15157
3427	7904	15153
3428	7905	15150
3429	7907	15146
3430	7909	15142
3431	7911	15139
3432	7915	15140
3433	7916	15137
3434	7918	15133
3435	7920	15130
3436	7921	15126
3437	7924	15125
3438	7927	15123
3439	7929	15121
3440	7964	15182
3441	7970	15186
3442	7972	15182
3443	7976	15184
3444	7981	15187
3445	7985	15187
3446	7988	15187
3447	7990	15183
3448	7992	15180
3449	7993	15176
3450	7995	15172
3451	7997	15169
3452	7998	15165
3453	8001	15164
3454	8002	15160
3455	8004	15156
3456	8006	15153
3457	8007	15149
3458	8009	15145
3459	8011	15142
3460	8013	15140
3461	8015	15138
3462	8017	15134
3463	8018	15130
3464	8020	15126
3465	8021	15122
3466	8023	15118
3467	8026	15117
3468	8028	15114
3469	8029	15110
3470	8031	15107
3471	8033	15103
3472	8034	15100
3473	8036	15096
3474	8038	15094
3475	8041	15091
3476	8042	15088
3477	8044	15085
3478	8046	15081
3479	8047	15078
3480	8049	15074
3481	8052	15073
3482	8054	15070
3483	8056	15068
3484	8058	15064
3485	8059	15060
3486	8063	15060
3487	8065	15057
3488	8066	15053
3489	8068	15049
3490	8069	15046
3491	8071	15043
3492	8073	15039
3493	8076	15038
3494	8077	15034
3495	8079	15031
3496	8081	15027
3497	8082	15023
3498	8084	15020
3499	8085	15016
3500	8089	15016
3501	8090	15012
3502	8092	15009
3503	8093	15005
3504	8095	15001
3505	8097	14997
3506	8098	14994
3507	8101	14992
3508	8103	14989
3509	8104	14985
3510	8106	14982
3511	8107	14978
3512	8109	14974
3513	8110	14970
3514	8114	14969
3515	8116	14967
3516	8118	14965
3517	8120	14961
3518	8121	14957
3519	8123	14953
3520	8125	14952
3521	8127	14949
3522	8129	14946
3523	8131	14943
3524	8133	14940
3525	8136	14938
3526	8138	14937
3527	8140	14933
3528	8142	14930
3529	8144	14927
3530	8145	14923
3531	8147	14920
3532	8150	14918
3533	8151	14914
3534	8153	14911
3535	8155	14908
3536	8156	14904
3537	8158	14901
3538	8160	14897
3539	8164	14898
3540	8166	14895
3541	8167	14892
3542	8169	14888
3543	8171	14885
3544	8175	14886
3545	8177	14883
3546	8178	14879
3547	8180	14877
3548	8183	14874
3549	8184	14870
3550	8187	14870
3551	8189	14866
3552	8191	14863
3553	8192	14859
3554	8194	14855
3555	8195	14852
3556	8197	14848
3557	8200	14847
3558	8202	14844
3559	8204	14841
3560	8205	14837
3561	8207	14833
3562	8208	14830
3563	8210	14827
3564	8213	14825
3565	8214	14821
3566	8216	14818
3567	8218	14814
3568	8219	14811
3569	8221	14807
3570	8222	14803
3571	8225	14801
3572	8227	14799
3573	8229	14795
3574	8230	14792
3575	8232	14788
3576	8234	14785
3577	8235	14781
3578	8239	14781
3579	8240	14778
3580	8242	14774
3581	8244	14771
3582	8245	14767
3583	8247	14765
3584	8250	14763
3585	8252	14759
3586	8253	14756
3587	8255	14752
3588	8256	14748
3589	8258	14746
3590	8260	14742
3591	8262	14740
3592	8264	14737
3593	8266	14734
3594	8267	14730
3595	8269	14727
3596	8271	14723
3597	8272	14719
3598	8275	14718
3599	8277	14715
3600	8278	14711
3601	8280	14708
3602	8282	14704
3603	8283	14701
3604	8285	14697
3605	8287	14695
3606	8289	14692
3607	8291	14689
3608	8293	14686
3609	8295	14683
3610	8296	14679
3611	8299	14678
3612	8301	14675
3613	8303	14672
3614	8306	14671
3615	8308	14668
3616	8309	14664
3617	8312	14663
3618	8314	14659
3619	8315	14656
3620	8317	14652
3621	8323	14656
3622	8325	14654
3623	8328	14653
3624	8331	14651
3625	8333	14648
3626	8334	14645
3627	8338	14644
3628	8339	14641
3629	8341	14637
3630	8343	14634
3631	8344	14630
3632	8346	14627
3633	8347	14623
3634	8351	14623
3635	8352	14619
3636	8354	14616
3637	8356	14613
3638	8357	14609
3639	8359	14606
3640	8362	14604
3641	8364	14601
3642	8365	14598
3643	8367	14595
3644	8369	14591
3645	8371	14588
3646	8372	14584
3647	8375	14582
3648	8376	14579
3649	8378	14576
3650	8380	14572
3651	8382	14570
3652	8384	14567
3653	8387	14566
3654	8389	14563
3655	8390	14560
3656	8392	14557
3657	8394	14553
3658	8399	14555
3659	8403	14556
3660	8405	14553
3661	8407	14550
3662	8408	14547
3663	8410	14543
3664	8412	14541
3665	8414	14538
3666	8416	14535
3667	8418	14532
3668	8419	14528
3669	8421	14525
3670	8424	14524
3671	8427	14522
3672	8429	14519
3673	8430	14516
3674	8432	14513
3675	8434	14509
3676	8437	14508
3677	8438	14505
3678	8440	14501
3679	8441	14498
3680	8443	14495
3681	8445	14492
3682	8447	14488
3683	8450	14487
3684	8451	14483
3685	8453	14480
3686	8455	14477
3687	8456	14473
3688	8458	14470
3689	8459	14466
3690	8463	14466
3691	8464	14462
3692	8466	14459
3693	8468	14456
3694	8469	14452
3695	8471	14449
3696	8473	14446
3697	8475	14444
3698	8477	14440
3699	8478	14437
3700	8480	14433
3701	8482	14430
3702	8484	14427
3703	8486	14424
3704	8488	14421
3705	8489	14418
3706	8491	14415
3707	8493	14412
3708	8495	14409
3709	8496	14405
3710	8499	14404
3711	8501	14401
3712	8502	14397
3713	8504	14393
3714	8505	14390
3715	8508	14388
3716	8512	14388
3717	8513	14385
3718	8515	14381
3719	8517	14378
3720	8517	14373
3721	8519	14369
3722	8520	14366
3723	8523	14365
3724	8526	14363
3725	8528	14361
3726	8530	14358
3727	8532	14354
3728	8534	14351
3729	8538	14353
3730	8540	14349
3731	8542	14346
3732	8543	14343
3733	8545	14340
3734	8547	14337
3735	8549	14334
3736	8551	14331
3737	8553	14328
3738	8556	14327
3739	8557	14324
3740	8559	14321
3741	8562	14319
3742	8563	14315
3743	8565	14312
3744	8567	14309
3745	8568	14305
3746	8570	14302
3747	8573	14301
3748	8575	14299
3749	8577	14295
3750	8579	14292
3751	8580	14288
3752	8582	14285
3753	8584	14282
3754	8586	14280
3755	8588	14277
3756	8589	14273
3757	8591	14270
3758	8593	14267
3759	8595	14264
3760	8596	14260
3761	8599	14258
3762	8601	14256
3763	8602	14252
3764	8604	14249
3765	8605	14245
3766	8607	14242
3767	8609	14238
3768	8612	14238
3769	8614	14234
3770	8615	14231
3771	8617	14228
3772	8618	14224
3773	8620	14221
3774	8623	14220
3775	8625	14216
3776	8626	14213
3777	8628	14210
3778	8630	14206
3779	8632	14204
3780	8633	14200
3781	8636	14199
3782	8638	14196
3783	8640	14194
3784	8642	14190
3785	8643	14187
3786	8645	14183
3787	8648	14182
3788	8650	14179
3789	8652	14176
3790	8653	14173
3791	8655	14170
3792	8658	14168
3793	8662	14168
3794	8663	14165
3795	8665	14162
3796	8666	14158
3797	8668	14155
3798	8670	14152
3799	8671	14148
3800	8674	14146
3801	8675	14143
3802	8677	14140
3803	8679	14137
3804	8681	14134
3805	8682	14130
3806	8685	14129
3807	8687	14126
3808	8689	14123
3809	8690	14119
3810	8692	14116
3811	8694	14113
3812	8695	14110
3813	8698	14108
3814	8701	14107
3815	8703	14103
3816	8704	14100
3817	8706	14097
3818	8708	14094
3819	8710	14092
3820	8712	14089
3821	8715	14088
3822	8717	14085
3823	8720	14084
3824	8727	14089
3825	8729	14087
3826	8731	14083
3827	8733	14081
3828	8737	14081
3829	8738	14077
3830	8740	14074
3831	8742	14071
3832	8744	14068
3833	8745	14065
3834	8748	14064
3835	8750	14061
3836	8752	14057
3837	8753	14054
3838	8755	14050
3839	8756	14047
3840	8758	14043
3841	8761	14042
3842	8763	14039
3843	8764	14036
3844	8766	14032
3845	8767	14029
3846	8769	14026
3847	8771	14023
3848	8774	14022
3849	8776	14018
3850	8777	14015
3851	8779	14012
3852	8781	14009
3853	8782	14005
3854	8785	14003
3855	8787	14001
3856	8789	13998
3857	8790	13995
3858	8792	13991
3859	8794	13988
3860	8795	13985
3861	8798	13984
3862	8800	13981
3863	8802	13977
3864	8803	13974
3865	8804	13969
3866	8806	13966
3867	8807	13963
3868	8810	13961
3869	8812	13958
3870	8813	13954
3871	8815	13951
3872	8818	13951
3873	8820	13948
3874	8824	13947
3875	8826	13946
3876	8829	13943
3877	8830	13940
3878	8832	13937
3879	8835	13936
3880	8837	13933
3881	8839	13930
3882	8840	13927
3883	8842	13923
3884	8843	13918
3885	8844	13915
3886	8847	13914
3887	8849	13911
3888	8851	13908
3889	8852	13904
3890	8854	13901
3891	8856	13898
3892	8857	13895
3893	8860	13893
3894	8862	13890
3895	8863	13887
3896	8865	13883
3897	8867	13880
3898	8868	13877
3899	8870	13873
3900	8873	13872
3901	8874	13869
3902	8876	13866
3903	8877	13862
3904	8879	13859
3905	8881	13856
3906	8883	13853
3907	8885	13851
3908	8887	13848
3909	8888	13844
3910	8890	13841
3911	8893	13839
3912	8894	13836
3913	8897	13834
3914	8899	13831
3915	8900	13828
3916	8902	13825
3917	8904	13822
3918	8905	13818
3919	8909	13819
3920	8913	13818
3921	8915	13816
3922	8916	13812
3923	8918	13809
3924	8920	13806
3925	8923	13805
3926	8925	13802
3927	8927	13799
3928	8928	13796
3929	8930	13794
3930	8932	13790
3931	8935	13789
3932	8937	13786
3933	8938	13783
3934	8940	13779
3935	8942	13776
3936	8943	13773
3937	8945	13770
3938	8948	13769
3939	8950	13765
3940	8951	13762
3941	8953	13759
3942	8954	13755
3943	8956	13752
3944	8958	13750
3945	8960	13748
3946	8962	13744
3947	8964	13741
3948	8966	13738
3949	8967	13735
3950	8969	13732
3951	8971	13729
3952	8973	13726
3953	8975	13723
3954	8976	13720
3955	8978	13717
3956	8979	13713
3957	8981	13710
3958	8983	13707
3959	8985	13705
3960	8987	13702
3961	8989	13699
3962	8990	13696
3963	8992	13692
3964	8994	13690
3965	8997	13688
3966	8998	13685
3967	9000	13681
3968	9001	13678
3969	9003	13675
3970	9005	13672
3971	9007	13669
3972	9010	13668
3973	9012	13665
3974	9013	13662
3975	9015	13659
3976	9016	13655
3977	9018	13652
3978	9019	13648
3979	9024	13649
3980	9026	13648
3981	9028	13645
3982	9030	13642
3983	9032	13638
3984	9035	13637
3985	9036	13634
3986	9038	13631
3987	9040	13628
3988	9041	13625
3989	9043	13621
3990	9044	13618
3991	9047	13616
3992	9049	13613
3993	9051	13611
3994	9053	13607
3995	9054	13604
3996	9056	13601
3997	9059	13599
3998	9060	13596
3999	9062	13593
4000	9063	13590
4001	9065	13586
4002	9067	13583
4003	9068	13580
4004	9071	13578
4005	9073	13575
4006	9074	13572
4007	9076	13569
4008	9078	13566
4009	9079	13563
4010	9081	13559
4011	9086	13561
4012	9087	13558
4013	9089	13555
4014	9091	13551
4015	9092	13548
4016	9094	13545
4017	9100	13548
4018	9103	13547
4019	9104	13543
4020	9107	13541
4021	9110	13540
4022	9112	13538
4023	9114	13535
4024	9116	13533
4025	9118	13530
4026	9119	13526
4027	9122	13525
4028	9124	13522
4029	9126	13519
4030	9127	13516
4031	9129	13513
4032	9130	13509
4033	9132	13506
4034	9135	13505
4035	9137	13502
4036	9138	13498
4037	9140	13495
4038	9142	13492
4039	9143	13489
4040	9145	13486
4041	9147	13484
4042	9149	13481
4043	9150	13476
4044	9151	13473
4045	9153	13470
4046	9155	13467
4047	9157	13464
4048	9159	13462
4049	9161	13459
4050	9163	13456
4051	9165	13453
4052	9166	13450
4053	9168	13446
4054	9169	13443
4055	9172	13442
4056	9174	13439
4057	9175	13435
4058	9177	13432
4059	9179	13429
4060	9180	13426
4061	9182	13423
4062	9185	13421
4063	9186	13418
4064	9188	13415
4065	9189	13411
4066	9192	13409
4067	9193	13406
4068	9196	13404
4069	9198	13401
4070	9199	13398
4071	9201	13395
4072	9203	13392
4073	9204	13388
4074	9206	13385
4075	9208	13382
4076	9211	13382
4077	9213	13379
4078	9215	13376
4079	9216	13373
4080	9218	13370
4081	9221	13369
4082	9223	13366
4083	9224	13362
4084	9226	13359
4085	9227	13355
4086	9229	13352
4087	9230	13349
4088	9232	13346
4089	9235	13344
4090	9237	13341
4091	9238	13339
4092	9240	13335
4093	9242	13332
4094	9243	13329
4095	9247	13329
4096	9249	13326
4097	9251	13323
4098	9252	13320
4099	9254	13318
4100	9256	13314
4101	9259	13313
4102	9261	13310
4103	9262	13307
4104	9264	13303
4105	9266	13301
4106	9267	13297
4107	9269	13294
4108	9272	13293
4109	9273	13290
4110	9276	13287
4111	9277	13284
4112	9279	13281
4113	9280	13278
4114	9282	13274
4115	9285	13274
4116	9287	13271
4117	9289	13268
4118	9291	13265
4119	9293	13263
4120	9296	13262
4121	9298	13259
4122	9299	13256
4123	9301	13253
4124	9304	13252
4125	9307	13250
4126	9309	13247
4127	9312	13246
4128	9314	13244
4129	9316	13241
4130	9318	13238
4131	9321	13237
4132	9323	13234
4133	9324	13231
4134	9326	13228
4135	9327	13224
4136	9329	13221
4137	9331	13219
4138	9333	13217
4139	9335	13214
4140	9337	13210
4141	9338	13207
4142	9340	13204
4143	9342	13201
4144	9344	13198
4145	9345	13196
4146	9347	13193
4147	9349	13190
4148	9350	13186
4149	9352	13183
4150	9353	13180
4151	9355	13177
4152	9358	13175
4153	9360	13172
4154	9361	13169
4155	9363	13166
4156	9365	13163
4157	9366	13160
4158	9368	13157
4159	9370	13154
4160	9372	13151
4161	9373	13148
4162	9375	13145
4163	9378	13144
4164	9380	13141
4165	9383	13139
4166	9385	13137
4167	9387	13134
4168	9389	13132
4169	9391	13130
4170	9394	13129
4171	9397	13127
4172	9399	13124
4173	9400	13121
4174	9402	13118
4175	9404	13115
4176	9407	13114
4177	9409	13112
4178	9411	13109
4179	9412	13106
4180	9414	13103
4181	9416	13100
4182	9418	13096
4183	9420	13095
4184	9422	13091
4185	9423	13088
4186	9425	13085
4187	9426	13082
4188	9428	13079
4189	9429	13075
4190	9432	13074
4191	9434	13071
4192	9436	13068
4193	9437	13065
4194	9439	13062
4195	9441	13059
4196	9443	13057
4197	9445	13054
4198	9446	13051
4199	9448	13047
4200	9450	13045
4201	9451	13041
4202	9453	13038
4203	9455	13036
4204	9457	13033
4205	9459	13030
4206	9461	13028
4207	9463	13025
4208	9464	13021
4209	9466	13018
4210	9467	13015
4211	9470	13013
4212	9471	13010
4213	9473	13007
4214	9475	13004
4215	9476	13001
4216	9479	12999
4217	9483	12999
4218	9485	12996
4219	9486	12993
4220	9488	12990
4221	9490	12987
4222	9491	12984
4223	9494	12983
4224	9496	12980
4225	9499	12979
4226	9502	12977
4227	9504	12975
4228	9512	12980
4229	9513	12977
4230	9515	12974
4231	9518	12973
4232	9520	12970
4233	9521	12967
4234	9523	12964
4235	9525	12961
4236	9527	12958
4237	9528	12955
4238	9531	12954
4239	9533	12951
4240	9535	12948
4241	9536	12945
4242	9538	12941
4243	9539	12938
4244	9541	12935
4245	9544	12934
4246	9546	12931
4247	9547	12928
4248	9549	12925
4249	9550	12921
4250	9552	12918
4251	9554	12915
4252	9556	12913
4253	9558	12910
4254	9559	12907
4255	9561	12903
4256	9563	12901
4257	9565	12898
4258	9567	12896
4259	9569	12894
4260	9571	12890
4261	9572	12887
4262	9574	12884
4263	9575	12881
4264	9577	12878
4265	9580	12876
4266	9582	12874
4267	9584	12872
4268	9586	12869
4269	9588	12866
4270	9589	12863
4271	9592	12862
4272	9594	12859
4273	9596	12856
4274	9597	12853
4275	9599	12850
4276	9601	12847
4277	9602	12844
4278	9605	12842
4279	9607	12839
4280	9609	12836
4281	9610	12833
4282	9612	12830
4283	9613	12827
4284	9615	12824
4285	9618	12823
4286	9620	12820
4287	9621	12816
4288	9623	12813
4289	9625	12810
4290	9626	12808
4291	9628	12805
4292	9630	12803
4293	9632	12799
4294	9633	12796
4295	9635	12794
4296	9637	12791
4297	9639	12788
4298	9641	12786
4299	9642	12782
4300	9644	12779
4301	9646	12776
4302	9647	12773
4303	9649	12769
4304	9650	12766
4305	9652	12763
4306	9656	12764
4307	9658	12761
4308	9669	12770
4309	9671	12768
4310	9673	12765
4311	9675	12763
4312	9677	12760
4313	9679	12758
4314	9685	12760
4315	9686	12757
4316	9688	12754
4317	9690	12751
4318	9693	12750
4319	9695	12747
4320	9697	12744
4321	9701	12745
4322	9705	12745
4323	9766	12819
4324	9778	12830
4325	9791	12842
4326	9795	12842
4327	9801	12845
4328	9805	12845
4329	9811	12847
4330	9814	12846
4331	9823	12852
4332	9828	12854
4333	9841	12866
4334	9845	12866
4335	9851	12869
4336	9855	12868
4337	9859	12868
4338	9864	12869
4339	9865	12866
4340	9868	12864
4341	9870	12862
4342	9895	12890
4343	9901	12891
4344	9904	12890
4345	9906	12887
4346	9907	12884
4347	9909	12881
4348	9910	12877
4349	9913	12876
4350	9915	12873
4351	9918	12872
4352	9920	12869
4353	9921	12866
4354	9924	12863
4355	9928	12864
4356	9930	12861
4357	9932	12858
4358	9933	12855
4359	9935	12852
4360	9937	12849
4361	9939	12847
4362	9941	12844
4363	9942	12840
4364	9944	12837
4365	9946	12835
4366	9948	12832
4367	9950	12829
4368	9951	12826
4369	9953	12823
4370	9955	12820
4371	9956	12817
4372	9958	12814
4373	9960	12810
4374	9961	12807
4375	9964	12806
4376	9966	12803
4377	9967	12800
4378	9969	12796
4379	9970	12793
4380	9972	12790
4381	9975	12789
4382	9978	12787
4383	9979	12783
4384	9980	12780
4385	9982	12777
4386	9984	12774
4387	9985	12771
4388	9988	12769
4389	9990	12766
4390	9992	12763
4391	9993	12760
4392	9995	12757
4393	9996	12754
4394	9998	12750
4395	10000	12749
4396	10002	12746
4397	10004	12743
4398	10006	12740
4399	10007	12737
4400	10009	12734
4401	10011	12731
4402	10014	12730
4403	10016	12727
4404	10018	12724
4405	10020	12722
4406	10022	12719
4407	10024	12716
4408	10026	12714
4409	10029	12713
4410	10032	12711
4411	10033	12708
4412	10035	12705
4413	10038	12704
4414	10040	12700
4415	10041	12697
4416	10043	12694
4417	10045	12691
4418	10046	12688
4419	10049	12686
4420	10051	12684
4421	10053	12681
4422	10054	12677
4423	10056	12674
4424	10058	12672
4425	10059	12669
4426	10062	12667
4427	10064	12664
4428	10066	12661
4429	10067	12658
4430	10069	12655
4431	10071	12652
4432	10072	12649
4433	10075	12648
4434	10077	12645
4435	10079	12642
4436	10080	12638
4437	10082	12635
4438	10083	12632
4439	10086	12630
4440	10089	12629
4441	10091	12626
4442	10094	12625
4443	10096	12622
4444	10098	12620
4445	10100	12617
4446	10102	12614
4447	10104	12612
4448	10106	12610
4449	10108	12607
4450	10110	12604
4451	10114	12605
4452	10116	12602
4453	10118	12599
4454	10120	12596
4455	10121	12593
4456	10124	12591
4457	10126	12588
4458	10127	12585
4459	10129	12582
4460	10131	12579
4461	10133	12576
4462	10134	12573
4463	10137	12571
4464	10139	12568
4465	10140	12566
4466	10142	12563
4467	10144	12559
4468	10145	12556
4469	10147	12553
4470	10150	12552
4471	10152	12549
4472	10153	12546
4473	10155	12543
4474	10156	12539
4475	10158	12536
4476	10160	12534
4477	10162	12531
4478	10164	12528
4479	10165	12525
4480	10167	12522
4481	10169	12520
4482	10171	12517
4483	10179	12522
4484	10181	12519
4485	10182	12516
4486	10184	12513
4487	10188	12512
4488	10189	12509
4489	10191	12506
4490	10192	12503
4491	10194	12500
4492	10196	12497
4493	10199	12496
4494	10200	12492
4495	10202	12489
4496	10204	12486
4497	10206	12484
4498	10207	12481
4499	10209	12478
4500	10212	12476
4501	10213	12473
4502	10215	12471
4503	10217	12467
4504	10219	12464
4505	10220	12461
4506	10223	12460
4507	10226	12459
4508	10228	12456
4509	10230	12453
4510	10232	12450
4511	10233	12447
4512	10236	12446
4513	10238	12443
4514	10239	12439
4515	10241	12436
4516	10243	12434
4517	10245	12430
4518	10246	12427
4519	10249	12426
4520	10250	12423
4521	10252	12420
4522	10254	12417
4523	10255	12414
4524	10257	12411
4525	10259	12407
4526	10261	12406
4527	10263	12403
4528	10265	12400
4529	10266	12397
4530	10268	12394
4531	10270	12391
4532	10271	12388
4533	10274	12386
4534	10275	12383
4535	10277	12380
4536	10279	12377
4537	10281	12375
4538	10283	12372
4539	10286	12371
4540	10288	12368
4541	10291	12366
4542	10292	12363
4543	10294	12360
4544	10299	12362
4545	10301	12359
4546	10304	12357
4547	10305	12354
4548	10307	12350
4549	10309	12348
4550	10312	12346
4551	10313	12343
4552	10315	12340
4553	10317	12338
4554	10319	12335
4555	10321	12332
4556	10323	12331
4557	10325	12328
4558	10327	12325
4559	10329	12322
4560	10330	12319
4561	10332	12316
4562	10333	12312
4563	10337	12312
4564	10338	12309
4565	10340	12306
4566	10341	12303
4567	10343	12299
4568	10345	12297
4569	10348	12295
4570	10350	12292
4571	10352	12290
4572	10353	12287
4573	10355	12284
4574	10356	12281
4575	10358	12278
4576	10361	12276
4577	10362	12273
4578	10365	12271
4579	10366	12268
4580	10368	12265
4581	10370	12262
4582	10372	12259
4583	10374	12257
4584	10376	12254
4585	10377	12251
4586	10379	12248
4587	10380	12245
4588	10382	12242
4589	10385	12240
4590	10387	12238
4591	10389	12235
4592	10390	12232
4593	10392	12229
4594	10394	12226
4595	10396	12224
4596	10398	12221
4597	10400	12219
4598	10402	12216
4599	10403	12213
4600	10405	12209
4601	10406	12206
4602	10408	12204
4603	10411	12202
4604	10413	12199
4605	10414	12196
4606	10416	12193
4607	10417	12190
4608	10419	12187
4609	10421	12184
4610	10423	12182
4611	10425	12180
4612	10428	12177
4613	10430	12175
4614	10431	12172
4615	10434	12170
4616	10436	12167
4617	10437	12164
4618	10439	12161
4619	10441	12158
4620	10442	12155
4621	10444	12153
4622	10448	12152
4623	10450	12149
4624	10452	12146
4625	10454	12144
4626	10456	12142
4627	10461	12143
4628	10463	12140
4629	10464	12137
4630	10466	12134
4631	10468	12132
4632	10471	12130
4633	10473	12127
4634	10475	12125
4635	10477	12122
4636	10478	12119
4637	10480	12116
4638	10482	12113
4639	10487	12114
4640	10489	12111
4641	10491	12109
4642	10493	12107
4643	10495	12104
4644	10498	12103
4645	10500	12100
4646	10501	12097
4647	10503	12094
4648	10505	12091
4649	10506	12087
4650	10507	12084
4651	10509	12082
4652	10511	12079
4653	10513	12076
4654	10514	12073
4655	10516	12070
4656	10517	12067
4657	10520	12065
4658	10522	12062
4659	10524	12059
4660	10525	12057
4661	10527	12054
4662	10529	12051
4663	10531	12048
4664	10533	12046
4665	10535	12043
4666	10537	12040
4667	10538	12038
4668	10540	12035
4669	10542	12032
4670	10544	12029
4671	10547	12027
4672	10548	12024
4673	10550	12022
4674	10552	12019
4675	10554	12016
4676	10555	12013
4677	10558	12011
4678	10560	12009
4679	10561	12006
4680	10563	12003
4681	10564	12000
4682	10566	11997
4683	10568	11994
4684	10571	11993
4685	10573	11990
4686	10575	11987
4687	10576	11984
4688	10578	11981
4689	10579	11978
4690	10581	11975
4691	10584	11974
4692	10588	11973
4693	10590	11970
4694	10591	11967
4695	10593	11964
4696	10596	11963
4697	10598	11961
4698	10600	11958
4699	10601	11955
4700	10603	11951
4701	10604	11948
4702	10606	11946
4703	10609	11944
4704	10610	11941
4705	10613	11939
4706	10614	11936
4707	10616	11933
4708	10618	11930
4709	10620	11928
4710	10622	11925
4711	10624	11922
4712	10625	11919
4713	10627	11917
4714	10629	11914
4715	10630	11911
4716	10634	11910
4717	10636	11908
4718	10638	11905
4719	10639	11902
4720	10641	11899
4721	10646	11899
4722	10648	11897
4723	10651	11895
4724	10653	11893
4725	10655	11890
4726	10658	11889
4727	10660	11887
4728	10662	11884
4729	10664	11881
4730	10665	11878
4731	10667	11875
4732	10670	11874
4733	10672	11872
4734	10676	11871
4735	10677	11868
4736	10680	11866
4737	10683	11864
4738	10685	11862
4739	10686	11859
4740	10688	11856
4741	10690	11853
4742	10692	11850
4743	10694	11849
4744	10696	11846
4745	10698	11843
4746	10700	11840
4747	10702	11838
4748	10703	11834
4749	10705	11831
4750	10708	11830
4751	10710	11828
4752	10711	11825
4753	10713	11822
4754	10714	11819
4755	10716	11816
4756	10719	11814
4757	10720	11811
4758	10722	11808
4759	10724	11805
4760	10725	11802
4761	10727	11800
4762	10729	11797
4763	10733	11796
4764	10735	11794
4765	10737	11791
4766	10739	11788
4767	10740	11785
4768	10742	11783
4769	10747	11784
4770	10749	11781
4771	10751	11778
4772	10752	11775
4773	10754	11772
4774	10757	11770
4775	10758	11768
4776	10760	11765
4777	10761	11762
4778	10763	11759
4779	10765	11756
4780	10767	11753
4781	10770	11752
4782	10771	11749
4783	10773	11746
4784	10775	11743
4785	10777	11740
4786	10779	11738
4787	10783	11738
4788	10786	11737
4789	10788	11734
4790	10789	11731
4791	10791	11728
4792	10795	11727
4793	10797	11725
4794	10799	11722
4795	10801	11720
4796	10803	11717
4797	10804	11714
4798	10807	11712
4799	10809	11709
4800	10811	11707
4801	10812	11704
4802	10814	11701
4803	10815	11698
4804	10817	11695
4805	10821	11695
4806	10823	11692
4807	10824	11689
4808	10826	11686
4809	10827	11683
4810	10829	11680
4811	10832	11678
4812	10834	11676
4813	10835	11673
4814	10837	11670
4815	10839	11667
4816	10840	11664
4817	10842	11661
4818	10845	11659
4819	10847	11657
4820	10848	11654
4821	10851	11652
4822	10852	11649
4823	10854	11646
4824	10857	11645
