iter	RMSE
5148	0.001919614698
5149	0.001918311477
5150	0.001917458892
5151	0.001916061787
5152	0.001915560636
5153	0.001914813813
5154	0.001914155339
5155	0.001913791713
5156	0.001912653069
5157	0.001912378445
5158	0.00191129929
5159	0.001909835164
5160	0.001909380019
5161	0.001908357895
5162	0.001906409408
5163	0.001905856349
5164	0.001904890622
5165	0.001903976051
5166	0.001903391045
5167	0.001902461903
5168	0.001900433658
5169	0.001899382988
5170	0.001899226414
5171	0.001897250014
5172	0.001895940354
5173	0.001894584247
5174	0.001894174298
5175	0.001893409568
5176	0.001892050631
5177	0.001890425797
5178	0.001889874565
5179	0.001887937607
5180	0.001886520146
5181	0.001886094856
5182	0.001884712138
5183	0.001883786583
5184	0.001883003785
5185	0.001882225818
5186	0.001880814166
5187	0.001879952165
5188	0.001878844654
5189	0.001877772054
5190	0.001877157565
5191	0.001876257787
5192	0.001875119111
5193	0.001873115033
5194	0.001872739477
5195	0.001871993794
5196	0.001871023449
5197	0.001870493281
5198	0.001869594578
5199	0.001868564993
5200	0.001868135287
5201	0.001867655098
5202	0.001866480092
5203	0.001865631694
5204	0.001864687188
5205	0.001864468292
5206	0.001863086614
5207	0.001861818229
5208	0.001860060861
5209	0.001859150351
5210	0.001858240401
5211	0.001857604171
5212	0.001856542831
5213	0.001855321322
5214	0.00185391394
5215	0.001853140525
5216	0.00185155537
5217	0.001850319735
5218	0.00184889094
5219	0.001848037486
5220	0.001847829657
5221	0.001846888027
5222	0.001845403442
5223	0.001844687455
5224	0.001844080977
5225	0.001843621894
5226	0.001842705194
5227	0.001840209066
5228	0.001838991077
5229	0.001837434991
5230	0.001837056086
5231	0.001835381691
5232	0.001834614042
5233	0.001834070925
5234	0.001833177081
5235	0.001831701348
5236	0.001830306862
5237	0.001829621302
5238	0.001828520956
5239	0.001827949128
5240	0.001826333927
5241	0.001825530216
5242	0.001824825276
5243	0.001824360819
5244	0.001822933324
5245	0.001821279484
5246	0.001820606624
5247	0.001819862478
5248	0.001819084737
5249	0.001817438888
5250	0.001817243138
5251	0.001816259754
5252	0.001815173301
5253	0.00181406822
5254	0.001812143603
5255	0.001810578993
5256	0.001809852426
5257	0.00180862699
5258	0.001807797261
5259	0.001806434387
5260	0.001805364867
5261	0.001804585689
5262	0.001802707486
5263	0.001801895198
5264	0.001800387761
5265	0.001800156717
5266	0.001798961778
5267	0.001797876352
5268	0.001796958255
5269	0.001795735757
5270	0.001794264048
5271	0.001793483942
5272	0.001793007265
5273	0.001791620345
5274	0.001790686399
5275	0.001789975642
5276	0.001789028974
5277	0.001788446651
5278	0.001787956379
5279	0.001787045659
5280	0.001786354747
5281	0.001785468862
5282	0.001785124472
5283	0.001784596098
5284	0.001783972794
5285	0.001781922115
5286	0.001781675614
5287	0.001780450653
5288	0.001779143072
5289	0.001778293235
5290	0.001777118147
5291	0.001776876437
5292	0.001776026038
5293	0.001774860916
5294	0.001774505427
5295	0.001773773144
5296	0.001773031907
5297	0.001771347712
5298	0.001771022835
5299	0.001770653875
5300	0.001770134829
5301	0.00176943773
5302	0.001768337417
5303	0.001767549458
5304	0.001766568765
5305	0.001764754122
5306	0.001763994788
5307	0.001763504032
5308	0.001762610893
5309	0.001762339621
5310	0.001760451534
5311	0.001759816298
5312	0.001759338171
5313	0.001757860514
5314	0.001757000185
5315	0.001755914784
5316	0.001755084431
5317	0.001754554985
5318	0.001753832018
5319	0.001752540527
5320	0.001751105904
5321	0.001750126078
5322	0.001748240799
5323	0.001748040227
5324	0.001747012553
5325	0.001746716688
5326	0.001746148942
5327	0.001745752874
5328	0.001744708543
5329	0.00174390258
5330	0.001743422472
5331	0.00174298886
5332	0.001742475278
5333	0.001741758437
5334	0.001740926374
5335	0.001740371796
5336	0.001739418131
5337	0.001738837451
5338	0.001737637191
5339	0.001736781457
5340	0.001735991258
5341	0.001735601336
5342	0.00173513661
5343	0.001733353804
5344	0.001732937736
5345	0.00173182423
5346	0.001731157641
5347	0.00173031778
5348	0.001729617322
5349	0.001728195886
5350	0.001726985641
5351	0.001726219541
5352	0.001725767658
5353	0.00172448767
5354	0.001723015676
5355	0.001722467735
5356	0.001721895244
5357	0.001721356091
5358	0.001719852581
5359	0.001718724978
5360	0.001718554883
5361	0.0017181504
5362	0.001717556757
5363	0.001716036561
5364	0.001714675754
5365	0.001713925839
5366	0.001713556613
5367	0.001712668564
5368	0.001711625409
5369	0.001711010987
5370	0.001710539703
5371	0.001710025955
5372	0.001709640354
5373	0.001708904595
5374	0.00170785603
5375	0.001707178983
5376	0.001706190434
5377	0.001705710848
5378	0.001704985663
5379	0.001703591401
5380	0.001702569686
5381	0.001701966714
5382	0.001701026684
5383	0.001700355168
5384	0.001699038923
5385	0.001697936116
5386	0.001696933006
5387	0.001695728959
5388	0.001694820338
5389	0.001693995724
5390	0.001693493664
5391	0.001692977816
5392	0.001692487787
5393	0.001691922252
5394	0.001690576063
5395	0.001689659718
5396	0.00168878986
5397	0.001688248042
5398	0.001687945253
5399	0.001687275375
5400	0.001686147263
5401	0.001685275059
5402	0.001684930123
5403	0.001683760294
5404	0.001683220188
5405	0.001682208713
5406	0.00168080238
5407	0.001680201293
5408	0.001679837188
5409	0.001678656352
5410	0.001677967215
5411	0.00167787767
5412	0.001677698079
5413	0.001677064896
5414	0.001676249853
5415	0.001674896782
5416	0.001674086954
5417	0.001673727966
5418	0.001673045161
5419	0.001672708675
5420	0.001672450401
5421	0.00167127977
5422	0.00167078235
5423	0.001669083144
5424	0.001668457923
5425	0.001667644133
5426	0.0016674438
5427	0.001666875908
5428	0.001666321266
5429	0.001665176206
5430	0.001664410407
5431	0.001663978253
5432	0.001662702853
5433	0.001662106633
5434	0.00166194398
5435	0.00166152388
5436	0.001661345068
5437	0.001660849162
5438	0.001660334595
5439	0.001659441401
5440	0.001658295833
5441	0.001657405045
5442	0.001656683303
5443	0.001655415122
5444	0.001654740306
5445	0.001653875064
5446	0.001652788779
5447	0.001652171358
5448	0.001651459569
5449	0.001650851216
5450	0.00165043475
5451	0.001649624306
5452	0.001648909276
5453	0.001647929707
5454	0.00164770629
5455	0.001646692184
5456	0.001646138902
5457	0.001645665324
5458	0.001645069943
5459	0.001644857481
5460	0.001643882933
5461	0.001643254182
5462	0.001642816787
5463	0.001642379839
5464	0.001641744825
5465	0.001641164043
5466	0.001640251639
5467	0.001639526438
5468	0.001639098212
5469	0.001637837834
5470	0.00163669098
5471	0.001635689293
5472	0.00163477582
5473	0.001634151989
5474	0.001632945782
5475	0.001632482164
5476	0.001631281337
5477	0.001630657717
5478	0.00163016334
5479	0.001629279955
5480	0.001628956437
5481	0.001627964577
5482	0.001626464637
5483	0.001625613824
5484	0.001624891244
5485	0.001624390856
5486	0.001623181376
5487	0.001622507583
5488	0.001621857378
5489	0.001621423214
5490	0.001621023727
5491	0.001620174595
5492	0.00161939462
5493	0.001618219399
5494	0.001617024892
5495	0.001616409504
5496	0.001615357214
5497	0.001614956785
5498	0.001613783988
5499	0.001613111536
5500	0.001612660144
5501	0.001612134687
5502	0.00161097093
5503	0.001610732609
5504	0.001610130967
5505	0.001609618765
5506	0.001608952622
5507	0.001607916785
5508	0.001607609823
5509	0.001606754598
5510	0.001606477006
5511	0.00160594913
5512	0.001605518096
5513	0.001605252657
5514	0.001604463614
5515	0.00160431689
5516	0.001603831017
5517	0.001603340267
5518	0.001602856272
5519	0.001602413397
5520	0.001601900061
5521	0.001601536709
5522	0.001600867954
5523	0.001600305331
5524	0.00159977031
5525	0.001599084336
5526	0.001598169493
5527	0.001597111249
5528	0.001596766526
5529	0.00159618167
5530	0.001594881265
5531	0.00159414473
5532	0.001593888563
5533	0.001593649999
5534	0.001592652365
5535	0.001591887161
5536	0.001591354874
5537	0.001590678575
5538	0.001589860811
5539	0.001589525542
5540	0.00158922405
5541	0.001588429204
5542	0.001587846015
5543	0.001586954693
5544	0.001586183548
5545	0.001585432979
5546	0.001584902738
5547	0.001584155888
5548	0.001583422494
5549	0.00158234361
5550	0.001581678871
5551	0.001581146138
5552	0.001580830655
5553	0.001580439131
5554	0.001579971174
5555	0.001579592618
5556	0.001578941363
5557	0.001578216651
5558	0.001577366196
5559	0.001576247588
5560	0.0015755734
5561	0.001575164628
5562	0.001574781353
5563	0.00157391865
5564	0.00157322717
5565	0.001572547176
5566	0.001572044467
5567	0.001571697488
5568	0.001571349483
5569	0.001570807043
5570	0.001570489935
5571	0.001569811813
5572	0.001568973886
5573	0.001568255487
5574	0.001567651544
5575	0.001567523172
5576	0.001567109369
5577	0.001565849001
5578	0.001565313041
5579	0.001564541024
5580	0.00156372738
5581	0.001563464233
5582	0.001563219727
5583	0.001562856143
5584	0.001562344305
5585	0.001561912028
5586	0.001561318635
5587	0.001560581563
5588	0.001560278264
5589	0.001559823406
5590	0.001559409643
5591	0.001558453223
5592	0.00155779922
5593	0.001557433917
5594	0.001556916148
5595	0.001556505897
5596	0.001555802245
5597	0.001555347485
5598	0.001554864364
5599	0.001554020208
5600	0.001553143211
5601	0.001552816028
5602	0.00155163087
5603	0.001551264184
5604	0.001550004559
5605	0.001549463747
5606	0.001548852562
5607	0.001548729445
5608	0.001548150198
5609	0.001547428543
5610	0.001546686542
5611	0.001546262161
5612	0.001545742802
5613	0.001544912078
5614	0.0015444521
5615	0.001543793137
5616	0.001543278422
5617	0.001543204546
5618	0.001542828033
5619	0.001542287813
5620	0.001541757257
5621	0.001541333282
5622	0.001540878834
5623	0.001540315647
5624	0.001540087063
5625	0.001539321474
5626	0.001538916601
5627	0.001538490356
5628	0.001537905558
5629	0.001537171122
5630	0.001536677539
5631	0.001536459983
5632	0.001535619571
5633	0.001535283055
5634	0.001534404888
5635	0.001534290708
5636	0.001534118217
5637	0.00153375921
5638	0.001533341019
5639	0.001532823213
5640	0.001532267945
5641	0.001532042792
5642	0.001531486716
5643	0.001530434498
5644	0.00152936443
5645	0.001528567861
5646	0.001527932693
5647	0.001527039284
5648	0.001526249753
5649	0.001525871542
5650	0.001525362622
5651	0.001525209212
5652	0.001525006682
5653	0.001524720888
5654	0.001523879341
5655	0.00152306318
5656	0.001522493778
5657	0.001521972752
5658	0.001521126952
5659	0.001520532277
5660	0.001520101329
5661	0.001519281824
5662	0.001518900343
5663	0.001518456851
5664	0.001518069069
5665	0.001517970712
5666	0.001517718284
5667	0.001517318781
5668	0.001516986931
5669	0.001516580457
5670	0.001516073888
5671	0.001515649417
5672	0.001514823932
5673	0.001514254267
5674	0.001513662002
5675	0.00151295096
5676	0.001512443195
5677	0.001512201877
5678	0.001511849736
5679	0.001511331951
5680	0.001510452178
5681	0.00150977094
5682	0.001509386658
5683	0.001509006433
5684	0.001508180005
5685	0.001507507039
5686	0.001507188004
5687	0.001506785143
5688	0.001506171789
5689	0.001505814551
5690	0.001505234668
5691	0.001504989513
5692	0.001504593877
5693	0.001503817381
5694	0.001503395132
5695	0.00150312093
5696	0.001502578169
5697	0.001502042234
5698	0.001501462281
5699	0.001500326565
5700	0.001500119185
5701	0.001499355233
5702	0.001499005888
5703	0.001498214063
5704	0.001497783096
5705	0.00149710488
5706	0.001496415286
5707	0.00149603867
5708	0.001495619229
5709	0.001495356132
5710	0.00149446058
5711	0.001493674622
5712	0.001493338329
5713	0.001493068141
5714	0.001492624712
5715	0.001492382615
5716	0.001491771684
5717	0.001491528914
5718	0.00149078707
5719	0.001490293371
5720	0.001489731142
5721	0.001489389312
5722	0.001489285019
5723	0.001489062235
5724	0.001488560082
5725	0.001488373806
5726	0.001488056236
5727	0.001487339067
5728	0.001486693544
5729	0.001486635381
5730	0.001486259706
5731	0.001485859099
5732	0.001485613065
5733	0.001485042561
5734	0.00148473282
5735	0.001484262449
5736	0.001483835341
5737	0.001483366681
5738	0.001482998483
5739	0.001482528136
5740	0.001482379059
5741	0.001481900728
5742	0.001481612486
5743	0.001481337341
5744	0.001480903066
5745	0.001480392013
5746	0.001479621148
5747	0.001478930397
5748	0.001478738862
5749	0.001477996537
5750	0.001477170111
5751	0.001476748815
5752	0.001476037728
5753	0.001475533733
5754	0.001475408021
5755	0.001474902537
5756	0.001474564227
5757	0.001474060695
5758	0.001473803425
5759	0.001473258078
5760	0.001473176243
5761	0.001472944697
5762	0.001472716789
5763	0.001472074011
5764	0.001471855816
5765	0.00147146894
5766	0.001470784934
5767	0.001470546754
5768	0.001470277114
5769	0.001470064738
5770	0.001469879986
5771	0.001469089576
5772	0.001468531002
5773	0.001468236094
5774	0.001467973447
5775	0.001467533776
5776	0.001467137016
5777	0.001466669106
5778	0.001466253662
5779	0.001465793422
5780	0.001465293229
5781	0.001464752842
5782	0.001464291724
5783	0.001463874053
5784	0.001463197811
5785	0.001462561869
5786	0.001462334522
5787	0.001461789103
5788	0.001461497096
5789	0.001460995721
5790	0.001460680462
5791	0.001460448648
5792	0.00145992441
5793	0.001459573072
5794	0.001459270159
5795	0.00145901763
5796	0.001458704492
5797	0.00145831008
5798	0.001457874318
5799	0.00145710284
5800	0.001457070058
5801	0.001456864797
5802	0.001456258721
5803	0.001456145144
5804	0.001456007122
5805	0.001455713888
5806	0.001455419635
5807	0.001455074156
5808	0.001454858568
5809	0.001454794949
5810	0.001454084441
5811	0.001453616545
5812	0.001453352298
5813	0.001452818621
5814	0.001452453516
5815	0.001451733508
5816	0.001451490801
5817	0.001451241199
5818	0.001450756958
5819	0.001450432701
5820	0.001450072833
5821	0.001449759665
5822	0.001449391335
5823	0.001449073391
5824	0.001448607162
5825	0.001448033439
5826	0.001447787428
5827	0.001447577582
5828	0.001446924282
5829	0.001446377326
5830	0.001446121757
5831	0.001445532338
5832	0.001445183368
5833	0.001444636713
5834	0.001444225229
5835	0.001443762914
5836	0.001443370269
5837	0.001442788916
5838	0.001442208122
5839	0.00144191259
5840	0.00144185991
5841	0.001441040436
5842	0.001440740004
5843	0.001440382636
5844	0.001439960164
5845	0.001439551381
5846	0.001439108972
5847	0.001438449088
5848	0.001437961609
5849	0.001437580665
5850	0.001437045126
5851	0.001436699101
5852	0.001436514979
5853	0.001436266263
5854	0.001435938175
5855	0.001435723512
5856	0.001435538709
5857	0.001435084958
5858	0.001434906569
5859	0.001434734554
5860	0.001434276266
5861	0.001434034527
5862	0.001433674646
5863	0.001432902528
5864	0.001432541441
5865	0.001432364692
5866	0.001432155268
5867	0.001431813843
5868	0.001431649047
5869	0.00143119163
5870	0.001430857198
5871	0.001430742109
5872	0.001430516854
5873	0.001430068605
5874	0.00142947531
5875	0.00142916247
5876	0.001429040629
5877	0.001428511034
5878	0.001428333067
5879	0.001428047969
5880	0.001427625134
5881	0.00142743313
5882	0.001427012269
5883	0.001426643152
5884	0.001426345801
5885	0.001426038548
5886	0.001425718604
5887	0.001425358664
5888	0.001424961101
5889	0.001424589823
5890	0.001424363166
5891	0.001423907336
5892	0.00142352741
5893	0.001423159496
5894	0.00142292762
5895	0.0014222869
5896	0.001421940044
5897	0.001421419286
5898	0.00142103387
5899	0.001420903507
5900	0.001420524615
5901	0.001420234723
5902	0.001419919767
5903	0.001419464674
5904	0.001419264548
5905	0.001419065373
5906	0.001418886865
5907	0.001418481965
5908	0.001418074159
5909	0.001417896991
5910	0.001417593052
5911	0.001417336655
5912	0.001417036668
5913	0.00141668207
5914	0.001416483425
5915	0.001416297144
5916	0.00141616672
5917	0.001415456397
5918	0.001415307635
5919	0.001415251675
5920	0.001414941175
5921	0.001414678785
5922	0.0014142167
5923	0.001413910119
5924	0.00141360837
5925	0.001413328628
5926	0.001413156259
5927	0.001412667471
5928	0.00141250391
5929	0.001412348665
5930	0.001411784533
5931	0.001411310206
5932	0.001411123948
5933	0.001411071521
5934	0.001410495916
5935	0.001410218819
5936	0.001410044868
5937	0.00140976462
5938	0.00140944712
5939	0.001409284591
5940	0.001408858286
5941	0.001408566319
5942	0.001408432196
5943	0.001408277642
5944	0.001407950749
5945	0.001407571567
5946	0.001407184744
5947	0.001406779705
5948	0.001406681729
5949	0.001406314548
5950	0.001405890417
5951	0.001405706621
5952	0.001405325758
5953	0.001404972409
5954	0.001404618998
5955	0.001404447132
5956	0.001404346588
5957	0.00140395776
5958	0.001403716094
5959	0.001403552409
5960	0.001403120956
5961	0.001403074873
5962	0.00140296575
5963	0.001402655333
5964	0.00140247323
5965	0.001402254101
5966	0.001402198885
5967	0.001402047594
5968	0.001401594421
5969	0.001400830702
5970	0.001400640445
5971	0.001400244635
5972	0.001400046678
5973	0.001399846341
5974	0.001399461937
5975	0.001399039047
5976	0.001398653172
5977	0.001398421022
5978	0.001398326185
5979	0.001398026181
5980	0.001397731787
5981	0.001397469748
5982	0.001397199292
5983	0.001396862623
5984	0.001396711931
5985	0.001396359139
5986	0.001396266885
5987	0.001395957903
5988	0.00139567445
5989	0.001395577531
5990	0.001395499832
5991	0.00139522987
5992	0.001394962915
5993	0.001394916521
5994	0.001394621897
5995	0.001394318392
5996	0.001394142014
5997	0.001393616799
5998	0.001393491459
5999	0.001393365044
6000	0.001393002696
6001	0.001392855873
6002	0.001392612686
6003	0.001392421702
6004	0.001392105672
6005	0.001391877884
6006	0.001391381511
6007	0.00139119135
6008	0.001390772631
6009	0.001390501376
6010	0.001390336068
6011	0.001390077794
6012	0.001389893637
6013	0.001389648526
6014	0.001389256248
6015	0.001389021924
6016	0.001388820826
6017	0.001388708532
6018	0.001388612015
6019	0.001388357285
6020	0.001388287245
6021	0.001388175764
6022	0.001387773643
6023	0.001387585476
6024	0.001387321494
6025	0.001387041125
6026	0.001386841749
6027	0.001386657362
6028	0.001386050007
6029	0.001385789839
6030	0.001385532909
6031	0.001385347972
6032	0.001385273529
6033	0.001385156479
6034	0.00138496166
6035	0.001384575699
6036	0.001384325587
6037	0.001384188841
6038	0.001383726606
6039	0.001383503459
6040	0.001383238962
6041	0.001383025456
6042	0.001382668682
6043	0.001382384587
6044	0.001382013987
6045	0.001381754674
6046	0.001381533731
6047	0.001381413665
6048	0.00138135176
6049	0.001381199243
6050	0.001380971857
6051	0.001380911193
6052	0.001380651124
6053	0.001380513039
6054	0.001380359163
6055	0.001380131116
6056	0.001380044288
6057	0.001379888602
6058	0.001379518043
6059	0.001379230406
6060	0.001378874504
6061	0.001378519653
6062	0.00137826021
6063	0.001378044821
6064	0.001377994576
6065	0.001377684023
6066	0.001377587192
6067	0.001377418989
6068	0.001377348418
6069	0.001377015043
6070	0.001376891611
6071	0.001376658573
6072	0.001376533813
6073	0.001376417512
6074	0.001376028084
6075	0.001375977132
6076	0.001375788379
6077	0.001375682082
6078	0.001375386066
6079	0.001375128925
6080	0.001374950734
6081	0.001374816744
6082	0.001374727424
6083	0.001374553584
6084	0.001374234048
6085	0.001374077894
6086	0.001374050708
6087	0.001373532482
6088	0.001373115468
6089	0.001372985697
6090	0.001372727891
6091	0.001372637168
6092	0.001372415293
6093	0.00137212242
6094	0.001371940155
6095	0.001371613784
6096	0.00137146331
6097	0.001371265702
6098	0.001371082041
6099	0.001370750093
6100	0.001370595749
6101	0.001370345162
6102	0.001370112999
6103	0.001369941977
6104	0.001369755986
6105	0.001369573664
6106	0.001369317468
6107	0.001369219438
6108	0.0013687345
6109	0.001368453686
6110	0.001368338389
6111	0.001368144079
6112	0.001367972659
6113	0.001367798038
6114	0.001367655153
6115	0.001367370192
6116	0.001367122879
6117	0.001366928204
6118	0.001366637923
6119	0.001366366353
6120	0.001366188804
6121	0.001366122453
6122	0.001365832163
6123	0.001365414534
6124	0.001365315312
6125	0.001365241048
6126	0.001365059977
6127	0.001364963785
6128	0.001364696902
6129	0.001364551614
6130	0.001364219828
6131	0.001363933008
6132	0.001363665773
6133	0.001363435766
6134	0.00136317726
6135	0.001362884669
6136	0.001362616049
6137	0.001362560933
6138	0.001362336904
6139	0.001362284144
6140	0.00136209988
6141	0.001361846053
6142	0.001361766827
6143	0.001361699814
6144	0.001361562929
6145	0.001361244846
6146	0.001361159099
6147	0.001361007175
6148	0.001360732156
6149	0.001360345248
6150	0.001360138905
6151	0.00135991201
6152	0.001359705197
6153	0.00135931271
6154	0.001359191152
6155	0.001359077311
6156	0.001359020362
6157	0.001358868778
6158	0.001358653939
6159	0.001358514016
6160	0.001358428729
6161	0.001358264199
6162	0.001358151177
6163	0.001357805654
6164	0.001357635132
6165	0.001357403637
6166	0.001357266997
6167	0.00135706318
6168	0.001356807258
6169	0.001356619679
6170	0.001356333291
6171	0.001356315914
6172	0.001356140279
6173	0.001356010495
6174	0.00135579385
6175	0.001355553538
6176	0.001355349496
6177	0.001355173618
6178	0.001354933161
6179	0.001354646166
6180	0.001354480806
6181	0.001354435855
6182	0.001354391763
6183	0.001354236834
6184	0.001354016463
6185	0.001353834386
6186	0.00135368694
6187	0.001353583154
6188	0.001353268
6189	0.001353153715
6190	0.001353070863
6191	0.001352884172
6192	0.001352815244
6193	0.001352768585
6194	0.001352640056
6195	0.001352365184
6196	0.001352172058
6197	0.00135201764
6198	0.0013519034
6199	0.001351674531
6200	0.00135147805
6201	0.001351359805
6202	0.001351080002
6203	0.001350945195
6204	0.001350831181
6205	0.001350751746
6206	0.001350559091
6207	0.001350454304
6208	0.001350317999
6209	0.001350178741
6210	0.001350053568
6211	0.001349934716
6212	0.001349736664
6213	0.001349603343
6214	0.001349508866
6215	0.00134941961
6216	0.001349265741
6217	0.00134912136
6218	0.001349009146
6219	0.001348954154
6220	0.001348756013
6221	0.001348478927
6222	0.00134813298
6223	0.001348018249
6224	0.001347861356
6225	0.00134766002
6226	0.001347491121
6227	0.00134730392
6228	0.001347200376
6229	0.001346948626
6230	0.001346671107
6231	0.001346569567
6232	0.00134642092
6233	0.001346290025
6234	0.001346267843
6235	0.00134607917
6236	0.001345969036
6237	0.00134589822
6238	0.001345671792
6239	0.001345588905
6240	0.001345506562
6241	0.001345346097
6242	0.001345131068
6243	0.00134495748
6244	0.001344840937
6245	0.001344482278
6246	0.001344339979
6247	0.001344163357
6248	0.001343826778
6249	0.001343517477
6250	0.00134334381
6251	0.00134330051
6252	0.001342977364
6253	0.001342684012
6254	0.001342519061
6255	0.001342400654
6256	0.001342225501
6257	0.001342061733
6258	0.001341960892
6259	0.001341865886
6260	0.00134174209
6261	0.001341501948
6262	0.001341472266
6263	0.0013414242
6264	0.001341225338
6265	0.001340981774
6266	0.001340881142
6267	0.001340795064
6268	0.001340484484
6269	0.00134033074
6270	0.001340189547
6271	0.001340030416
6272	0.001339817753
6273	0.001339677075
6274	0.001339363857
6275	0.001339194238
6276	0.001339080786
6277	0.001339042179
6278	0.001338903265
6279	0.001338765233
6280	0.001338574804
6281	0.001338370002
6282	0.001338139903
6283	0.00133783575
6284	0.001337630397
6285	0.00133752194
6286	0.001337292341
6287	0.001336989588
6288	0.001336877556
6289	0.001336797338
6290	0.001336773453
6291	0.001336633772
6292	0.001336583737
6293	0.001336499028
6294	0.001336307698
6295	0.001336088581
6296	0.001336024094
6297	0.001335845264
6298	0.001335646092
6299	0.001335482948
6300	0.001335338644
6301	0.001335145092
6302	0.001334986037
6303	0.001334898152
6304	0.001334727599
6305	0.001334488055
6306	0.001334267591
6307	0.001334174628
6308	0.001333895356
6309	0.001333743956
6310	0.001333651411
6311	0.001333555921
6312	0.00133347588
6313	0.001333314316
6314	0.001333048976
6315	0.001332940658
6316	0.001332809319
6317	0.001332597567
6318	0.001332539807
6319	0.001332298273
6320	0.001332226761
6321	0.001332026834
6322	0.001331816796
6323	0.001331655231
6324	0.00133149258
6325	0.001331396834
6326	0.001331136948
6327	0.001331029978
6328	0.001330891865
6329	0.00133080977
6330	0.001330618369
6331	0.001330455416
6332	0.001330235787
6333	0.00133013978
6334	0.00132994196
6335	0.001329825356
6336	0.001329769001
6337	0.001329656307
6338	0.001329473604
6339	0.001329361444
6340	0.001329174467
6341	0.001328919666
6342	0.001328840381
6343	0.001328798308
6344	0.00132868293
6345	0.001328632724
6346	0.001328452039
6347	0.001328294507
6348	0.00132815432
6349	0.001328106058
6350	0.001327921573
6351	0.00132772758
6352	0.001327607251
6353	0.001327567214
6354	0.001327380906
6355	0.001327085774
6356	0.001327022054
6357	0.00132690984
6358	0.001326790436
6359	0.001326615692
6360	0.001326466776
6361	0.001326327063
6362	0.001326242358
6363	0.001326184756
6364	0.001326057038
6365	0.001325980025
6366	0.001325837599
6367	0.001325749887
6368	0.001325667605
6369	0.001325630011
6370	0.001325479729
6371	0.001325322044
6372	0.001325252653
6373	0.00132507115
6374	0.001324977301
6375	0.001324889627
6376	0.00132466396
6377	0.001324395873
6378	0.001324273781
6379	0.001324129028
6380	0.001324011463
6381	0.001323977889
6382	0.001323742138
6383	0.001323668927
6384	0.001323555763
6385	0.001323528586
6386	0.001323418501
6387	0.00132330001
6388	0.001323273372
6389	0.001323219682
6390	0.001323109146
6391	0.001322969031
6392	0.001322854514
6393	0.001322695552
6394	0.001322630485
6395	0.001322483142
6396	0.001322445658
6397	0.001322233987
6398	0.001322149471
6399	0.00132208185
6400	0.001321978175
6401	0.001321822674
6402	0.001321773604
6403	0.001321551658
6404	0.00132148065
6405	0.001321355114
6406	0.001321106181
6407	0.001320970001
6408	0.001320935968
6409	0.001320816417
6410	0.001320695812
6411	0.001320507684
6412	0.001320440431
6413	0.001320392536
6414	0.001320306939
6415	0.001320062573
6416	0.001319950213
6417	0.001319777425
6418	0.001319700786
6419	0.001319624877
6420	0.00131941558
6421	0.001319323808
6422	0.00131924681
6423	0.001319110009
6424	0.001318907336
6425	0.001318785896
6426	0.00131856772
6427	0.001318417582
6428	0.001318334865
6429	0.001318229146
6430	0.001318019374
6431	0.001317882475
6432	0.001317820131
6433	0.001317735346
6434	0.001317620601
6435	0.001317488256
6436	0.001317473291
6437	0.001317303778
6438	0.001317150379
6439	0.001317059956
6440	0.001316929287
6441	0.001316865446
6442	0.001316684252
6443	0.001316632304
6444	0.001316426744
6445	0.001316348339
6446	0.001316245493
6447	0.001316125151
6448	0.001316012296
6449	0.001315866501
6450	0.0013157354
6451	0.001315619645
6452	0.001315472616
6453	0.001315382997
6454	0.001315282784
6455	0.001315166365
6456	0.001315055661
6457	0.001314964855
6458	0.001314829198
6459	0.001314657294
6460	0.001314425742
6461	0.001314322301
6462	0.001314220552
6463	0.001314043197
6464	0.001313949583
6465	0.001313788817
6466	0.001313638452
6467	0.001313557796
6468	0.001313440677
6469	0.001313375019
6470	0.001313326271
6471	0.001313212834
6472	0.001313141699
6473	0.001312999261
6474	0.001312881578
6475	0.001312798231
6476	0.001312671626
6477	0.001312624712
6478	0.001312573128
6479	0.001312486485
6480	0.001312468596
6481	0.001312332079
6482	0.001312238272
6483	0.001312095274
6484	0.001311970031
6485	0.001311907832
6486	0.001311869888
6487	0.001311821487
6488	0.001311783192
6489	0.001311631775
6490	0.001311589106
6491	0.001311495862
6492	0.001311416839
6493	0.001311228768
6494	0.001311197933
6495	0.001311048887
6496	0.00131090701
6497	0.001310774665
6498	0.001310715598
6499	0.001310619976
6500	0.001310524173
6501	0.001310417011
6502	0.001310283375
6503	0.001310230449
6504	0.001310120407
6505	0.001310056901
6506	0.001309926134
6507	0.001309781243
6508	0.00130976408
6509	0.001309694143
6510	0.001309522818
6511	0.001309478863
6512	0.00130941549
6513	0.00130934123
6514	0.001309282552
6515	0.001309222523
6516	0.001309127048
6517	0.00130898661
6518	0.001308865541
6519	0.001308718662
6520	0.001308655534
6521	0.001308590772
6522	0.00130854412
6523	0.001308449467
6524	0.001308335957
6525	0.001308277662
6526	0.001308209695
6527	0.001308090608
6528	0.001307949638
6529	0.001307870896
6530	0.001307815082
6531	0.001307753232
6532	0.001307538485
6533	0.001307435582
6534	0.001307315286
6535	0.001307276449
6536	0.001307237076
6537	0.001307192131
6538	0.001307113353
6539	0.001307035813
6540	0.001306860812
6541	0.00130656769
6542	0.001306480544
6543	0.001306272597
6544	0.001306159452
6545	0.001306001641
6546	0.001305947976
